20
915 968
709 473 686
82 637 19
353 612 145
572 415 54
185 652 29
782 827 -942
361 648 999
232 540 -609
808 270 250
302 20 753
728 411 -266
621 310 224
765 130 -248
854 914
728 558 -444
396 508 -710
497 256 -848
317 132 -750
536 148 -786
794 350 444
566 516 -118
86 654 406
586 224 -714
261 304 -937
130 597 279
381 518 -493
553 238 -981
109 136 -27
317 352 -476
608 809 672
667 569 510
531 447 -518
9 230 656
6 750 777
547 70 64
360 104 -390
524 292 -532
528 740 850
430 497 -578
163 309 688
455 417 977
837 661 480
584 597 -16
612 294 214
277 707 -419
588 807 -245
273 507 5
788 667 368
691 355 489
798 811 -708
167 435 -24
117 609 -967
437 802 965
663 810 585
392 11 600
378 553 932
779 58 995
657 706 231
290 28 -503
4 56 -913
88 781 350
143 750 -883
224 754 206
743 458 83
211 40 -63
654 702 -879
135 354 -4
446 646 -183
142 22 306
393 308 -443
555 837 -447
395 403 223
461 632 308
676 14 -272
1 101 -486
151 506 216
544 535 31
53 798 -206
257 195 -88
848 710 -211
146 213 -627
800 706 951
94 751 -247
686 627 -845
94 656 -342
588 46 -719
552 589 -519
39 406 -469
640 374 -475
585 102 -965
21 698 769
618 410 -842
752 459 -208
758 12 -961
199 396 695
754 42 496
137 411 -458
116 238 662
703 582 767
203 793 269
729 239 -149
252 658 394
717 529 259
505 139 -254
291 453 -347
137 415 211
105 144 -115
580 193 224
256 761 -869
4 478 331
215 604 -983
130 222 -24
50 132 692
442 727 225
196 172 -308
597 383 815
118 252 433
664 699 -856
712 394 784
488 270 659
287 10 443
292 39 24
632 125 -931
646 119 643
292 749 -898
854 372 829
536 151 -739
201 320 -976
644 42 164
726 723 -353
524 775 192
332 659 -891
270 398 -346
665 523 -932
210 602 308
400 734 911
528 187 676
27 195 669
699 154 80
117 28 669
333 819 -811
656 374 663
347 512 -653
117 304 -640
204 742 -876
770 562 191
144 540 696
519 13 806
286 207 -469
556 447 647
178 738 -217
425 756 399
40 595 -568
132 691 -458
199 415 -69
617 56 -627
729 592 711
416 799 -710
508 230 -747
400 841 605
126 673 -106
4 766 635
261 514 -317
733 371 -555
760 109 521
259 843 69
520 411 723
360 848 297
648 656 249
369 482 698
7 661 -490
40 635 240
785 428 -275
69 216 291
616 245 945
308 482 -853
657 445 140
282 36 -629
206 748 -244
356 809 868
216 230 227
424 93 -175
609 414 491
407 782 923
635 408 -192
28 668 8
374 772 248
612 69 -13
424 484 -471
565 264 102
851 636 778
790 25 63
39 525 -949
50 407 -631
816 729 256
488 575 -341
31 841 -934
212 228 528
667 447 403
400 547 298
165 522 -745
339 258 360
160 552 792
467 567 11
337 850 -213
408 276 780
588 364 395
311 625 -558
149 841 761
412 120 601
708 407 -637
389 95 -767
305 466 -772
686 12 -826
423 41 10
509 556 946
437 583 -219
202 348 225
804 367 -692
468 56 -257
466 297 -629
138 694 -257
632 323 -985
149 183 726
608 376 -955
437 707 450
327 285 537
204 77 589
642 92 -955
83 698 881
191 650 28
750 764 -732
530 612 265
403 49 -24
183 812 414
350 603 665
304 39 -415
228 577 -264
736 785 625
321 101 -766
391 556 -610
843 503 -824
226 745 12
648 209 -808
110 816 861
239 541 -300
360 667 -639
623 274 454
630 777 -227
225 404 -653
406 107 -380
504 310 334
179 2 -811
661 435 -192
159 739 -408
390 787 67
735 82 -42
167 785 716
604 640 981
186 706 -743
382 534 338
526 408 902
23 666 64
368 275 263
299 468 727
352 669 -579
800 220 -196
397 346 748
294 393 11
186 108 -856
586 153 -170
392 761 -89
581 687 177
819 296 -982
848 435 218
804 733 -131
613 535 174
102 416 -504
658 147 72
134 112 -261
693 510 -70
769 333 -230
373 747 170
692 93 663
285 351 -430
409 61 758
775 674 302
787 554 -210
799 581 323
699 439 528
113 142 28
618 793 -235
775 646 -568
506 276 -1000
598 161 586
302 134 -289
435 635 467
226 696 948
104 354 297
228 347 873
306 279 -750
63 412 -305
489 477 -973
197 579 -90
610 847 -724
533 641 895
23 850 929
343 671 -327
485 330 775
641 180 -418
800 117 -181
232 662 -964
696 238 -523
34 337 -299
135 160 926
103 242 -418
50 415 743
835 222 557
301 836 530
404 220 -216
168 225 546
415 500 361
722 232 634
671 38 388
678 66 50
431 33 -769
811 414 -947
156 459 625
167 401 300
642 390 -917
480 23 -707
26 784 -497
210 223 -920
53 500 -490
218 236 781
554 652 -446
768 167 988
273 677 372
469 400 777
656 558 347
364 284 -139
158 563 -529
55 418 -792
818 148 -668
250 271 330
751 516 -967
786 445 -334
664 347 -28
311 179 894
536 81 815
747 491 231
612 168 483
811 26 336
304 446 236
78 673 391
805 115 -129
526 470 -390
754 200 634
538 429 208
536 481 -2
223 618 -277
341 200 -542
787 600 443
298 37 259
743 562 -922
262 615 234
584 471 405
364 249 514
585 627 208
557 288 -840
714 107 -344
167 588 489
453 466 -344
157 670 -461
361 34 737
705 226 -397
654 133 980
110 99 302
792 81 218
17 58 865
478 91 -601
277 183 15
699 79 209
692 689 -833
75 512 863
174 266 82
73 1 669
72 309 -185
315 361 421
218 180 160
296 577 248
125 310 -493
288 665 -3
325 272 107
404 536 361
635 12 333
93 190 551
692 78 -25
259 805 -864
553 294 85
383 508 -633
159 9 61
641 762 -947
809 711 -953
488 108 -356
272 602 351
784 562 252
500 524 -181
589 108 499
700 458 -300
505 628 -609
775 568 612
483 46 873
130 504 -197
559 574 -321
402 793 410
552 800 -36
52 575 167
83 33 -876
550 501 308
776 155 511
615 431 985
449 786 -562
538 106 207
88 474 91
57 748 -334
125 700 -246
192 762 606
115 521 -294
45 662 -59
66 178 -105
848 289 434
509 249 754
404 151 -889
404 377 511
215 401 -63
791 529 19
462 731 487
704 815 336
741 141 118
721 648 380
518 597 743
294 709 884
57 607 -944
505 99 733
373 93 238
541 522 657
689 60 -822
36 281 -735
157 162 738
797 400 -639
596 526 415
690 87 357
425 43 -301
118 577 617
713 326 -134
268 341 -951
217 235 -952
480 185 612
177 98 498
162 659 60
616 406 495
236 221 81
373 1 -237
527 208 -327
524 835 -358
724 760 -978
56 141 -96
683 330 549
43 237 957
329 111 -710
617 646 -916
468 251 93
719 811 811
560 802 997
640 748 -7
407 766 738
214 391 818
328 206 -303
446 582 54
823 94 -594
830 773 427
756 79 -878
182 651 911
642 477 111
457 567 238
42 534 710
525 424 872
691 563 932
60 622 845
69 61 -406
837 488 -896
449 681 -9
212 500 343
741 686 472
170 174 -53
802 49 13
541 306 -202
156 7 -501
682 93 -539
751 193 -455
21 605 -800
189 72 -859
191 794 -94
364 776 -55
334 747 -730
420 380 -84
201 340 240
746 796 -159
151 380 474
212 513 -333
244 191 70
521 434 -77
429 239 -347
627 156 -854
661 188 -791
734 415 -246
123 453 -321
110 43 -539
92 481 -972
376 484 -909
281 208 533
33 284 794
709 210 -729
794 283 -399
811 324 -377
62 381 -249
278 429 561
59 473 -534
624 260 136
463 474 -492
846 116 339
201 725 810
519 691 -115
828 405 770
813 377 78
742 132 167
494 809 301
45 18 82
608 769 -924
135 430 -614
829 301 -777
332 817 -703
307 736 -476
348 45 850
296 80 566
516 515 -552
463 376 -7
149 379 -504
176 90 -917
312 221 925
413 591 592
506 789 15
376 332 -893
593 572 -351
87 690 991
527 708 -312
49 230 359
195 779 335
693 480 587
745 747 627
439 554 884
274 713 371
509 599 214
188 254 364
295 146 862
560 190 624
493 64 978
183 207 495
699 777 407
14 523 -500
649 241 2
302 252 718
514 175 20
534 660 -669
559 712 531
596 603 712
266 460 253
628 2 722
269 117 -884
584 457 -412
17 636 367
500 101 -223
513 120 -79
833 384 -482
489 676 -693
467 404 -458
818 343 -945
78 643 990
347 294 -709
838 783 -936
56 808 881
706 208 496
438 549 618
392 246 -745
543 835 -292
807 776 377
310 497 188
485 398 -443
161 108 50
266 781 -559
34 598 -434
409 599 820
325 15 -183
779 506 -210
833 28 -472
744 284 148
440 24 -134
14 523 467
570 473 -916
486 380 -916
610 570 150
653 16 264
362 802 -405
74 678 -439
94 697 -415
484 617 229
239 345 -149
794 779 -677
689 121 415
347 165 -297
158 361 -212
661 475 800
345 119 -269
810 3 259
170 449 -196
505 718 -870
467 116 460
260 713 -137
480 574 -987
533 212 -75
185 749 -200
612 419 -210
14 575 31
106 685 299
534 170 964
648 656 9
739 419 -598
475 42 107
667 156 -940
240 294 -654
650 180 -177
428 542 -718
524 281 -995
657 251 -240
58 805 292
420 273 57
294 333 -546
337 701 994
271 335 119
718 356 -890
662 30 542
364 204 -994
651 526 -866
187 490 -492
577 169 204
714 282 505
580 287 989
845 181 231
123 737 162
210 545 -318
163 131 862
350 283 373
42 781 -637
556 642 621
90 407 -169
748 251 -749
289 793 -816
233 37 -241
723 191 323
79 284 -797
497 329 -601
24 413 -8
511 90 -729
87 102 -284
178 852 -573
210 289 -175
610 180 -988
245 772 214
776 357 -604
292 13 -145
436 204 873
682 756 734
172 833 -822
138 192 514
812 124 67
7 819 610
579 830 -159
514 359 472
186 537 -747
124 430 696
239 818 -207
72 114 -929
216 219 126
799 332 827
739 846 54
384 686 -351
732 290 -298
659 587 428
112 680 627
252 172 286
533 602 211
769 82 -386
243 149 -82
557 739 389
22 743 783
585 444 -588
41 506 387
312 484 -106
234 848 -896
473 431 668
651 603 719
489 415 567
44 15 -594
665 643 -442
482 499 -586
12 463 -429
305 700 -60
36 700 921
298 40 1000
591 60 -934
686 189 199
71 391 702
326 111 65
643 350 -862
457 763 166
337 361 779
177 730 -271
450 533 737
438 586 -252
143 150 0
173 823 232
115 199 -693
323 565 770
646 383 156
597 17 -632
617 425 -563
676 386 -362
475 490 -941
71 139 477
326 35 -281
480 29 994
483 726 -355
677 601 975
175 608 -429
311 741 -439
594 378 966
760 751 370
239 282 -44
355 453 754
3 449 439
243 386 310
331 132 855
431 295 6
263 592 -206
386 281 -6
239 851 -332
137 308 14
283 168 -545
169 174 -822
830 472 -604
510 677 242
275 358 -163
798 382 -167
478 590 948
545 114 964
416 608 614
355 66 -401
81 623 757
442 133 374
69 849 46
814 653 44
796 311 868
358 398 -737
230 91 -797
90 446 877
499 697 828
34 830 -327
353 421 -608
711 95 968
600 447 -994
511 708 -276
499 813 609
744 727 -141
168 437 558
701 647 -224
414 651 671
332 844 -966
669 840 -278
272 837 -115
394 188 -362
461 455 -269
674 259 473
822 192 480
761 677 -795
537 821 -903
81 94 -434
144 688 -856
825 148 -725
247 268 -693
31 798 -144
333 744 -335
782 458 313
737 479 937
377 629 -316
822 378 -636
15 139 315
323 324 988
335 619 -769
780 328 -774
433 71 -372
192 821 882
432 510 -352
778 458 -665
533 36 -856
284 438 -15
594 829 -860
370 40 -866
445 358 -918
381 368 775
83 62 89
197 9 -487
527 560 543
276 574 610
416 783 948
86 596 911
712 332 620
299 688 6
588 24 -625
349 36 -137
436 426 527
132 51 278
38 501 297
837 156 287
12 264 -304
598 397 924
586 141 557
45 708 -993
580 280 338
277 753 300
204 179 -337
485 737 136
7 719 299
443 204 -230
379 521 749
619 326 -325
453 280 -931
545 487 33
136 555 -37
801 197 226
145 455 -273
294 359 30
28 120 -854
419 742 102
435 467 815
13 77 -867
352 320 708
728 38 -385
105 778 854
561 419 -644
750 207 936
333 54 -196
564 718 854
356 694 100
52 204 -236
529 411 821
840 106 -641
87 502 -975
761 722 404
374 100 86
483 288 258
807 33 -727
774 380 -955
791 534 693
685 262 68
372 306 212
841 385 -450
723 128 -689
109 592 104
640 130 142
796 673 413
390 405 550
520 39 45
368 198 751
326 52 -442
799 43 778
734 227 -450
789 710 -807
699 544 379
95 220 117
523 520 -549
837 467 698
353 838 89
382 716 604
603 530 320
682 195 924
671 241 828
482 489 -419
449 737 958
82 411 -680
442 486 460
160 479 -900
181 39 -889
411 320 807
852 109 341
797 113 647
279 588 -907
327 648 814
736 192 -880
566 706 554
333 733 371
555 537 273
668 25 -47
440 175 -142
33 145 -909
562 567 162
596 760 -396
748 635 -480
797 227 614
415 507 20
713 69 -597
314 842 -793
604 81 -570
145 454 -883
207 712 -700
635 825 -240
853 506 -655
46 483 149
828 899
272 474 975
756 491 -53
89 748 676
65 633 592
528 305 -48
107 157 268
310 440 76
675 616 -244
631 372 947
420 207 376
677 190 -78
445 694 488
136 15 -167
628 251 -572
669 437 966
129 136 -647
11 259 569
768 493 499
308 55 -178
324 674 782
484 385 -206
67 451 517
62 443 -413
441 591 681
827 279 -361
378 324 646
373 29 -121
404 7 -50
607 687 707
567 527 -546
155 555 229
327 567 201
604 799 741
432 623 -804
233 121 -120
583 51 238
360 781 -127
699 583 -122
667 327 687
507 81 -914
461 83 443
48 154 927
5 348 607
707 815 -684
613 825 736
422 662 -561
680 626 698
258 103 -952
388 300 -792
160 21 543
291 283 245
91 679 -582
748 723 -451
329 53 -239
712 405 -888
247 638 -179
75 334 -23
204 649 303
819 703 602
784 15 598
555 279 -38
779 722 -413
496 565 13
678 48 -177
812 81 249
248 81 -873
326 609 36
370 774 642
819 503 382
689 64 -302
631 714 253
611 142 -820
741 112 175
703 356 -848
59 418 630
339 239 -588
254 494 -47
245 701 714
31 16 66
314 486 930
471 493 -616
74 202 -777
32 7 495
74 22 887
695 354 -559
92 461 248
800 579 607
317 603 -71
190 224 -876
582 801 -986
498 554 96
517 725 -160
522 771 332
678 282 482
586 399 -909
444 486 656
132 680 188
304 10 619
811 453 -621
820 786 881
200 139 -827
805 551 737
652 804 726
717 725 657
128 463 -595
544 63 -780
364 711 -576
700 91 -473
474 451 284
146 523 -464
320 17 -593
237 706 114
54 495 -191
537 184 -407
739 119 961
797 745 325
751 542 -765
433 769 -642
740 551 -633
238 430 551
638 344 -461
552 439 569
104 702 -933
11 93 927
473 610 795
164 805 -926
390 164 -606
322 191 359
234 135 21
814 247 973
293 261 23
370 84 -862
489 602 -790
644 224 -61
429 585 -462
805 747 -379
357 188 575
127 85 851
676 591 -999
642 477 -184
827 395 -624
546 399 -380
754 744 -921
126 249 568
677 785 965
176 121 759
292 135 -354
350 421 -97
705 535 497
399 543 -328
258 170 483
380 37 131
366 521 -38
760 455 -904
691 650 671
439 135 -411
569 780 -861
595 442 -159
183 455 -234
775 162 251
162 592 942
68 652 -547
294 363 -783
372 73 -957
291 646 -720
273 728 -17
284 338 -993
667 486 574
770 554 679
23 236 313
536 17 -529
667 231 -992
519 360 -880
334 502 8
100 640 65
173 453 -173
630 411 -125
516 391 -296
486 319 -388
757 311 800
505 519 -632
693 519 -227
800 125 -403
138 623 -920
679 331 409
329 243 -18
424 362 483
387 662 173
102 730 306
258 763 -797
476 305 544
613 566 -708
151 640 287
89 230 -370
373 659 444
10 822 116
43 9 913
32 399 581
377 506 -112
736 733 -510
74 448 109
547 415 35
603 554 909
751 330 -504
620 242 784
676 775 102
367 236 -61
38 690 869
20 460 -800
554 136 -989
500 33 -756
762 748 694
613 452 -860
820 474 496
512 520 -229
636 319 992
158 478 2
43 659 457
588 79 13
42 726 -35
276 168 -937
134 364 -855
667 514 -967
640 120 997
567 793 786
363 58 826
95 212 701
409 217 -366
176 223 147
141 280 56
740 353 -775
822 168 -44
238 647 566
323 540 37
723 285 -108
150 98 258
127 646 -594
242 444 -984
148 748 -351
10 741 -475
24 286 -750
763 89 -558
30 51 -140
157 723 134
400 719 -568
577 100 -806
719 486 -735
795 388 -195
280 296 -209
81 487 842
595 490 860
439 47 -333
258 569 -417
715 699 367
90 270 859
391 388 -572
296 704 517
369 271 50
773 802 492
823 826 -373
579 230 -227
733 185 -635
689 97 263
317 720 954
358 506 252
523 811 -118
38 756 -640
614 579 -228
117 686 -902
812 698 -116
545 204 -504
658 783 707
702 589 -972
417 635 896
21 80 -497
215 700 -123
201 453 -551
824 604 900
667 290 482
38 583 398
113 73 738
366 753 861
142 224 316
29 604 358
797 675 -794
574 150 737
81 131 -439
72 253 160
46 784 -758
118 789 -80
581 183 -157
114 429 -835
364 49 842
398 315 -852
273 91 -99
661 440 -519
815 416 648
202 252 641
202 201 670
360 33 -785
563 241 485
481 98 222
286 441 478
147 283 -14
159 280 -722
279 259 -313
47 35 -267
667 76 504
419 4 -104
534 245 445
183 550 -208
454 402 246
354 590 320
98 602 666
23 298 -463
294 490 -831
742 189 -614
642 12 -295
334 174 -915
781 742 -59
428 482 -609
768 265 -711
113 156 -298
628 261 614
257 432 36
446 14 -626
281 803 892
174 452 -588
1 242 464
186 345 -536
223 539 96
463 707 727
24 205 -859
267 151 -787
356 320 -487
257 18 -397
771 224 274
465 237 -847
805 627 -974
390 711 -413
175 751 -289
542 578 -383
531 297 550
732 515 822
177 188 -343
598 274 -975
780 826 120
265 120 -77
668 526 -418
